unimorph_iso	INF	PST.SG	PST.PL	PTCP
eng	duress	duressed	duressed	duressed
eng	blamestorm	blamestormed	blamestormed	blamestormed
eng	sensualise	sensualised	sensualised	sensualised
eng	preciate	preciated	preciated	preciated
eng	euphonize	euphonized	euphonized	euphonized
eng	transambulate	transambulated	transambulated	transambulated
eng	acraze	acrazed	acrazed	acrazed
eng	capacify	capacified	capacified	capacified
eng	duplex	duplexed	duplexed	duplexed
eng	reenslave	reenslaved	reenslaved	reenslaved
eng	decidualize	decidualized	decidualized	decidualized
eng	palletise	palletised	palletised	palletised
eng	jell	jelled	jelled	jelled
eng	nuke	nuked	nuked	nuked
eng	downgauge	downgauged	downgauged	downgauged
eng	chymify	chymified	chymified	chymified
eng	experimentalise	experimentalised	experimentalised	experimentalised
eng	basepair	basepaired	basepaired	basepaired
eng	bach	bached	bached	bached
eng	unabbreviate	unabbreviated	unabbreviated	unabbreviated
eng	recrudesce	recrudesced	recrudesced	recrudesced
eng	encapsule	encapsuled	encapsuled	encapsuled
eng	afforce	afforced	afforced	afforced
eng	tuxy	tuxied	tuxied	tuxied
eng	slerp	slerped	slerped	slerped
eng	appersonate	appersonated	appersonated	appersonated
eng	begirdle	begirdled	begirdled	begirdled
eng	rederivatize	rederivatized	rederivatized	rederivatized
eng	misturn	misturned	misturned	misturned
eng	underdetermine	underdetermined	underdetermined	underdetermined
eng	coquet	coquetted	coquetted	coquetted
eng	sabbatize	sabbatized	sabbatized	sabbatized
eng	opinionize	opinionized	opinionized	opinionized
eng	squawk	squawked	squawked	squawked
eng	premake	premade	premade	premade
eng	coinvade	coinvaded	coinvaded	coinvaded
eng	cryolesion	cryolesioned	cryolesioned	cryolesioned
eng	rate	rated	rated	rated
eng	tribotest	tribotested	tribotested	tribotested
eng	bioserotype	bioserotyped	bioserotyped	bioserotyped
eng	bellows	bellowsed	bellowsed	bellowsed
eng	chemostat	chemostatted	chemostatted	chemostatted
eng	synchronize	synchronized	synchronized	synchronized
eng	pelletize	pelletized	pelletized	pelletized
eng	fawn	fawned	fawned	fawned
eng	prolongate	prolongated	prolongated	prolongated
eng	launder	laundered	laundered	laundered
eng	overstitch	overstitched	overstitched	overstitched
eng	rehem	rehemmed	rehemmed	rehemmed
eng	hurkle	hurkled	hurkled	hurkled
eng	masterplan	masterplanned	masterplanned	masterplanned
eng	hypomethylate	hypomethylated	hypomethylated	hypomethylated
eng	diamondize	diamondized	diamondized	diamondized
eng	vivificate	vivificated	vivificated	vivificated
eng	outflash	outflashed	outflashed	outflashed
eng	motel	moteled	moteled	moteled
eng	evirate	evirated	evirated	evirated
eng	distalise	distalised	distalised	distalised
eng	ruggedise	ruggedised	ruggedised	ruggedised
eng	fluorinate	fluorinated	fluorinated	fluorinated
eng	declericalize	declericalized	declericalized	declericalized
eng	mop	mopped	mopped	mopped
eng	overstress	overstressed	overstressed	overstressed
eng	just	justed	justed	justed
eng	recluse	reclused	reclused	reclused
eng	psychoanalyse	psychoanalysed	psychoanalysed	psychoanalysed
eng	collude	colluded	colluded	colluded
eng	care	cared	cared	cared
eng	borrowe	borrowed	borrowed	borrowed
eng	untell	untold	untold	untold
eng	vamp	vamped	vamped	vamped
eng	recoalesce	recoalesced	recoalesced	recoalesced
eng	comfit	comfited	comfited	comfited
eng	gamemaster	gamemastered	gamemastered	gamemastered
eng	cretinize	cretinized	cretinized	cretinized
eng	reballot	reballoted	reballoted	reballoted
eng	bethrust	bethrusted	bethrusted	bethrusted
eng	packet	packeted	packeted	packeted
eng	mentalize	mentalized	mentalized	mentalized
eng	exprobate	exprobated	exprobated	exprobated
eng	betop	betopped	betopped	betopped
eng	downtread	downtrod	downtrod	downtrodden
eng	gild	gilded	gilded	gilded
eng	outcaste	outcasted	outcasted	outcasted
eng	quasiquote	quasiquoted	quasiquoted	quasiquoted
eng	demoralise	demoralised	demoralised	demoralised
eng	evacuate	evacuated	evacuated	evacuated
eng	chlorinize	chlorinized	chlorinized	chlorinized
eng	wet	wet	wet	wet
eng	affiance	affianced	affianced	affianced
eng	lick	licked	licked	licked
eng	reburn	reburned	reburned	reburned
eng	pulsate	pulsated	pulsated	pulsated
eng	seriate	seriated	seriated	seriated
eng	snie	snied	snied	snied
eng	boardwalk	boardwalked	boardwalked	boardwalked
eng	reconceptualize	reconceptualized	reconceptualized	reconceptualized
eng	comodulate	comodulated	comodulated	comodulated
eng	exudate	exudated	exudated	exudated
eng	dock	docked	docked	docked
eng	explicitize	explicitized	explicitized	explicitized
eng	tensorize	tensorized	tensorized	tensorized
eng	decodify	decodified	decodified	decodified
eng	backwind	backwinded	backwinded	backwinded
eng	campus	campused	campused	campused
eng	hydrate	hydrated	hydrated	hydrated
eng	verify	verified	verified	verified
eng	theatricalize	theatricalized	theatricalized	theatricalized
eng	resiliate	resiliated	resiliated	resiliated
eng	hemoconcentrate	hemoconcentrated	hemoconcentrated	hemoconcentrated
eng	cakewalk	cakewalked	cakewalked	cakewalked
eng	vascularize	vascularized	vascularized	vascularized
eng	downzone	downzoned	downzoned	downzoned
eng	roofie	roofied	roofied	roofied
eng	deminiaturize	deminiaturized	deminiaturized	deminiaturized
eng	inwheel	inwheeled	inwheeled	inwheeled
eng	arborize	arborized	arborized	arborized
eng	necromance	necromanced	necromanced	necromanced
eng	oversignal	oversignaled	oversignaled	oversignaled
eng	procure	procured	procured	procured
eng	wuzzle	wuzzled	wuzzled	wuzzled
eng	telemeter	telemetered	telemetered	telemetered
eng	standardize	standardized	standardized	standardized
eng	petrolize	petrolized	petrolized	petrolized
eng	wreake	wreaked	wreaked	wreaked
eng	rehydrate	rehydrated	rehydrated	rehydrated
eng	atwite	atwited	atwited	atwited
eng	enchisel	enchiselled	enchiselled	enchiselled
eng	fleme	flemed	flemed	flemed
eng	countermove	countermoved	countermoved	countermoved
eng	rejoyce	rejoyced	rejoyced	rejoyced
eng	peer	peered	peered	peered
eng	microphotograph	microphotographed	microphotographed	microphotographed
eng	phosphoresce	phosphoresced	phosphoresced	phosphoresced
eng	underlie	underlay	underlay	underlain
eng	deglottalize	deglottalized	deglottalized	deglottalized
eng	silence	silenced	silenced	silenced
eng	interpermeate	interpermeated	interpermeated	interpermeated
eng	aggerate	aggerated	aggerated	aggerated
eng	peel	peeled	peeled	peeled
eng	cannibalize	cannibalized	cannibalized	cannibalized
eng	detraditionalize	detraditionalized	detraditionalized	detraditionalized
eng	misnomer	misnomered	misnomered	misnomered
eng	awestrike	awestruck	awestruck	awestruck
eng	titer	titered	titered	titered
eng	deinterleave	deinterleaved	deinterleaved	deinterleaved
eng	petune	petuned	petuned	petuned
eng	moult	moulted	moulted	moulted
eng	outsend	outsent	outsent	outsent
eng	groupify	groupified	groupified	groupified
eng	kedge	kedged	kedged	kedged
eng	photocompose	photocomposed	photocomposed	photocomposed
eng	jazzify	jazzified	jazzified	jazzified
eng	solute	soluted	soluted	soluted
eng	underlayer	underlayered	underlayered	underlayered
eng	grue	grued	grued	grued
eng	decuple	decupled	decupled	decupled
eng	murmurate	murmurated	murmurated	murmurated
eng	meal	mealed	mealed	mealed
eng	reprive	reprived	reprived	reprived
eng	send	sent	sent	sent
eng	rhizosecrete	rhizosecreted	rhizosecreted	rhizosecreted
eng	brob	brobbed	brobbed	brobbed
eng	roup	rouped	rouped	rouped
eng	emplume	emplumed	emplumed	emplumed
eng	believe	believed	believed	believed
eng	abominate	abominated	abominated	abominated
eng	atreach	atreached	atreached	atreached
eng	bay	bayed	bayed	bayed
eng	bioturbate	bioturbated	bioturbated	bioturbated
eng	salam	salamed	salamed	salamed
eng	holk	holked	holked	holked
eng	levy	levied	levied	levied
eng	minoritise	minoritised	minoritised	minoritised
eng	horsecollar	horsecollared	horsecollared	horsecollared
eng	encourage	encouraged	encouraged	encouraged
eng	camerate	camerated	camerated	camerated
eng	parochialise	parochialised	parochialised	parochialised
eng	infamize	infamized	infamized	infamized
eng	vagabondize	vagabondized	vagabondized	vagabondized
eng	blaspheme	blasphemed	blasphemed	blasphemed
eng	profess	professed	professed	professed
eng	atroke	atroked	atroked	atroked
eng	shrug	shrugged	shrugged	shrugged
eng	lithify	lithified	lithified	lithified
eng	rebaptise	rebaptised	rebaptised	rebaptised
eng	administre	administred	administred	administred
eng	approximate	approximated	approximated	approximated
eng	howel	howelled	howelled	howelled
eng	graphitize	graphitized	graphitized	graphitized
eng	tipple	tippled	tippled	tippled
eng	belute	beluted	beluted	beluted
eng	microaspirate	microaspirated	microaspirated	microaspirated
eng	cryopulverize	cryopulverized	cryopulverized	cryopulverized
eng	underfinance	underfinanced	underfinanced	underfinanced
eng	phytoremediate	phytoremediated	phytoremediated	phytoremediated
eng	prearrange	prearranged	prearranged	prearranged
eng	depoliticize	depoliticized	depoliticized	depoliticized
eng	baconize	baconized	baconized	baconized
eng	aerosol	aerosoled	aerosoled	aerosoled
eng	crater	cratered	cratered	cratered
eng	understroke	understroked	understroked	understroked
eng	understand	understood	understood	understood
eng	unscrunch	unscrunched	unscrunched	unscrunched
eng	hyperphosphorylate	hyperphosphorylated	hyperphosphorylated	hyperphosphorylated
eng	nitrosylate	nitrosylated	nitrosylated	nitrosylated
eng	deliberate	deliberated	deliberated	deliberated
eng	dade	daded	daded	daded
eng	exploit	exploited	exploited	exploited
eng	manumise	manumised	manumised	manumised
eng	yerk	yerked	yerked	yerked
eng	recolor	recolored	recolored	recolored
eng	inescate	inescated	inescated	inescated
eng	miscognize	miscognized	miscognized	miscognized
eng	outspit	outspat	outspat	outspat
eng	bewreck	bewrecked	bewrecked	bewrecked
eng	copperfasten	copperfastened	copperfastened	copperfastened
eng	stain	stained	stained	stained
eng	mammock	mammocked	mammocked	mammocked
eng	lapse	lapsed	lapsed	lapsed
eng	outcoach	outcoached	outcoached	outcoached
eng	disserve	disserved	disserved	disserved
eng	bakhshish	bakhshished	bakhshished	bakhshished
eng	ploidize	ploidized	ploidized	ploidized
eng	fetishize	fetishized	fetishized	fetishized
eng	lecturise	lecturised	lecturised	lecturised
eng	jargon	jargoned	jargoned	jargoned
eng	binate	binated	binated	binated
eng	twang	twanged	twanged	twanged
eng	reedify	reedified	reedified	reedified
eng	methylate	methylated	methylated	methylated
eng	sedentarize	sedentarized	sedentarized	sedentarized
eng	fawnch	fawnched	fawnched	fawnched
eng	untax	untaxed	untaxed	untaxed
eng	deadpan	deadpanned	deadpanned	deadpanned
eng	phenotype	phenotyped	phenotyped	phenotyped
eng	benchslap	benchslapped	benchslapped	benchslapped
eng	landgrab	landgrabbed	landgrabbed	landgrabbed
eng	forestand	forestood	forestood	forestood
eng	vault	vaulted	vaulted	vaulted
eng	circumference	circumferenced	circumferenced	circumferenced
eng	emotionalize	emotionalized	emotionalized	emotionalized
eng	concord	concorded	concorded	concorded
eng	verdigris	verdigrised	verdigrised	verdigrised
eng	aslake	aslaked	aslaked	aslaked
eng	underlease	underleased	underleased	underleased
eng	prenasalize	prenasalized	prenasalized	prenasalized
eng	summarize	summarized	summarized	summarized
eng	underrelax	underrelaxed	underrelaxed	underrelaxed
eng	perspirate	perspirated	perspirated	perspirated
eng	eucharistize	eucharistized	eucharistized	eucharistized
eng	perceave	perceaved	perceaved	perceaved
eng	oddify	oddified	oddified	oddified
eng	reappreciate	reappreciated	reappreciated	reappreciated
eng	fermionize	fermionized	fermionized	fermionized
eng	rapturize	rapturized	rapturized	rapturized
eng	monkey	monkeyed	monkeyed	monkeyed
eng	address	addressed	addressed	addressed
eng	decrypt	decrypted	decrypted	decrypted
eng	impound	impounded	impounded	impounded
eng	kerblam	kerblammed	kerblammed	kerblammed
eng	rear	reared	reared	reared
eng	collineate	collineated	collineated	collineated
eng	restabilize	restabilized	restabilized	restabilized
eng	overcaffeinate	overcaffeinated	overcaffeinated	overcaffeinated
eng	miscarry	miscarried	miscarried	miscarried
eng	yelp	yelped	yelped	yelped
eng	cleat	cleated	cleated	cleated
eng	degranulate	degranulated	degranulated	degranulated
eng	automount	automounted	automounted	automounted
eng	meech	meeched	meeched	meeched
eng	blemish	blemished	blemished	blemished
eng	summer	summered	summered	summered
eng	sportswash	sportswashed	sportswashed	sportswashed
eng	repronounce	repronounced	repronounced	repronounced
eng	preexcite	preexcited	preexcited	preexcited
eng	bludge	bludged	bludged	bludged
eng	pluralise	pluralised	pluralised	pluralised
eng	bebark	bebarked	bebarked	bebarked
eng	defalcate	defalcated	defalcated	defalcated
eng	remarshal	remarshalled	remarshalled	remarshalled
eng	multifunctionalize	multifunctionalized	multifunctionalized	multifunctionalized
eng	refall	refell	refell	refallen
eng	randomise	randomised	randomised	randomised
eng	remonish	remonished	remonished	remonished
eng	oversup	oversupped	oversupped	oversupped
eng	outgeneral	outgeneralled	outgeneralled	outgeneralled
eng	equivale	equivaled	equivaled	equivaled
eng	duppy	duppied	duppied	duppied
eng	unenrol	unenrolled	unenrolled	unenrolled
eng	malleate	malleated	malleated	malleated
eng	overnet	overnetted	overnetted	overnetted
eng	skelp	skelped	skelped	skelped
eng	acidulate	acidulated	acidulated	acidulated
eng	foreshow	foreshowed	foreshowed	foreshown
eng	overshake	overshook	overshook	overshaken
eng	urinate	urinated	urinated	urinated
eng	constipate	constipated	constipated	constipated
eng	kemp	kemped	kemped	kemped
eng	postmodernize	postmodernized	postmodernized	postmodernized
eng	histogram	histogrammed	histogrammed	histogrammed
eng	ail	ailed	ailed	ailed
eng	unbed	unbedded	unbedded	unbedded
eng	tokenise	tokenised	tokenised	tokenised
eng	landmark	landmarked	landmarked	landmarked
eng	overglaze	overglazed	overglazed	overglazed
eng	aduise	aduised	aduised	aduised
eng	acylate	acylated	acylated	acylated
eng	judge	judged	judged	judged
eng	vent	vented	vented	vented
eng	echo	echoed	echoed	echoed
eng	f***	f***ed	f***ed	f***ed
eng	dehex	dehexed	dehexed	dehexed
eng	jailbreak	jailbroke	jailbroke	jailbroken
eng	astonish	astonished	astonished	astonished
eng	metric	metricked	metricked	metricked
eng	outplant	outplanted	outplanted	outplanted
eng	interblend	interblended	interblended	interblended
eng	mobilize	mobilized	mobilized	mobilized
eng	relet	relet	relet	relet
eng	take	took	took	taken
eng	juvenilize	juvenilized	juvenilized	juvenilized
eng	pinocytose	pinocytosed	pinocytosed	pinocytosed
eng	carry	carried	carried	carried
eng	databend	databent	databent	databent
eng	foresee	foresaw	foresaw	foreseen
eng	permablock	permablocked	permablocked	permablocked
eng	frill	frilled	frilled	frilled
eng	novelise	novelised	novelised	novelised
eng	railroad	railroaded	railroaded	railroaded
eng	peculiarize	peculiarized	peculiarized	peculiarized
eng	smallcap	smallcapped	smallcapped	smallcapped
eng	infix	infixed	infixed	infixed
eng	estrangle	estrangled	estrangled	estrangled
eng	swashbuckle	swashbuckled	swashbuckled	swashbuckled
eng	hypercriticize	hypercriticized	hypercriticized	hypercriticized
eng	gratify	gratified	gratified	gratified
eng	racemise	racemised	racemised	racemised
eng	ingle	ingled	ingled	ingled
eng	crunkle	crunkled	crunkled	crunkled
eng	blat	blatted	blatted	blatted
eng	emcee	emceed	emceed	emceed
eng	aver	averred	averred	averred
eng	flype	flyped	flyped	flyped
eng	overattribute	overattributed	overattributed	overattributed
eng	shear	sheared	sheared	shorn
eng	protuberate	protuberated	protuberated	protuberated
eng	airball	airballed	airballed	airballed
eng	collapse	collapsed	collapsed	collapsed
eng	photoluminesce	photoluminesced	photoluminesced	photoluminesced
eng	vulgarize	vulgarized	vulgarized	vulgarized
eng	bedrench	bedrenched	bedrenched	bedrenched
eng	speedy	speedied	speedied	speedied
eng	taxicab	taxicabbed	taxicabbed	taxicabbed
eng	rabbinise	rabbinised	rabbinised	rabbinised
eng	aeroplane	aeroplaned	aeroplaned	aeroplaned
eng	shiv	shivved	shivved	shivved
eng	decarbonise	decarbonised	decarbonised	decarbonised
eng	rhapsodise	rhapsodised	rhapsodised	rhapsodised
eng	complanate	complanated	complanated	complanated
eng	hyperinduce	hyperinduced	hyperinduced	hyperinduced
eng	hassle	hassled	hassled	hassled
eng	venenate	venenated	venenated	venenated
eng	storify	storified	storified	storified
eng	hamshackle	hamshackled	hamshackled	hamshackled
eng	metalise	metalised	metalised	metalised
eng	praize	praized	praized	praized
eng	biotinylate	biotinylated	biotinylated	biotinylated
eng	denarcotize	denarcotized	denarcotized	denarcotized
eng	stage	staged	staged	staged
eng	redissolve	redissolved	redissolved	redissolved
eng	dissolve	dissolved	dissolved	dissolved
eng	consequence	consequenced	consequenced	consequenced
eng	reemerge	reemerged	reemerged	reemerged
